,id,label,sentence1
501,1114.0,None,hope i could help a bit I do n't know much about LOCATION2 or LOCATION1 price
502,1114.0,None,hope i could help a bit I do n't know much about LOCATION2 or LOCATION1 safety
503,1114.0,None,hope i could help a bit I do n't know much about LOCATION2 or LOCATION1 transit location
504,1115.0,None,LOCATION1 general - in South London
505,1115.0,None,LOCATION1 price - in South London
506,1115.0,None,LOCATION1 safety - in South London
507,1115.0,None,LOCATION1 transit location - in South London
508,1116.0,None,And then there 's LOCATION2 or right in the heart of LOCATION1 general
509,1116.0,None,And then there 's LOCATION2 or right in the heart of LOCATION1 price
510,1116.0,None,And then there 's LOCATION2 or right in the heart of LOCATION1 safety
511,1116.0,None,And then there 's LOCATION2 or right in the heart of LOCATION1 transit location
515,1117.0,Positive,"Hi there , I live in South London and LOCATION1 transit location is my nearest tube station"
519,1118.0,Positive,"as for LOCATION1 transit location itself , the little I 've seen of it seems to be a lot of commuter flats , I could n't comment on culture and nightlife though"
520,1119.0,None,I was born in LOCATION1 general and now have a flat in LOCATION2
521,1119.0,None,I was born in LOCATION1 price and now have a flat in LOCATION2
522,1119.0,None,I was born in LOCATION1 safety and now have a flat in LOCATION2
523,1119.0,None,I was born in LOCATION1 transit location and now have a flat in LOCATION2
524,111.0,None,"Do some online research to give you an idea what 's out there , but going to see a show in London 's LOCATION1 general is always a good idea"
525,111.0,None,"Do some online research to give you an idea what 's out there , but going to see a show in London 's LOCATION1 price is always a good idea"
526,111.0,None,"Do some online research to give you an idea what 's out there , but going to see a show in London 's LOCATION1 safety is always a good idea"
527,111.0,None,"Do some online research to give you an idea what 's out there , but going to see a show in London 's LOCATION1 transit location is always a good idea"
528,1120.0,None,LOCATION1 general Market is pretty much all tourists
529,1120.0,None,LOCATION1 price Market is pretty much all tourists
530,1120.0,None,LOCATION1 safety Market is pretty much all tourists
531,1120.0,None,LOCATION1 transit location Market is pretty much all tourists
532,1121.0,None,It comes under the Kent County Council - even though London Red Buses run to and from LOCATION1 general
533,1121.0,None,It comes under the Kent County Council - even though London Red Buses run to and from LOCATION1 price
534,1121.0,None,It comes under the Kent County Council - even though London Red Buses run to and from LOCATION1 safety
535,1121.0,None,It comes under the Kent County Council - even though London Red Buses run to and from LOCATION1 transit location
536,1122.0,Positive,"I live in LOCATION1 general which I love which is not much more central , but is a hell of a lot busier with tourists"
543,1123.0,Positive,"LOCATION1 transit location - Good shops , some nice restaurants/bars , a little out of central London but very easy to get to most places on the Central Line or by bus"
544,1124.0,None,Well there is a cattery in LOCATION1 general
545,1124.0,None,Well there is a cattery in LOCATION1 price
546,1124.0,None,Well there is a cattery in LOCATION1 safety
547,1124.0,None,Well there is a cattery in LOCATION1 transit location
549,1125.0,Negative,even LOCATION1 price now is boasting huge rents because the London workers are moving in
552,1126.0,Positive,LOCATION1 general is beautiful
559,1127.0,Positive,"LOCATION1 transit location is a pretty good place to live as it is close to a lot of public transportation , mainly tube and busses that will run through a lot of places in London"
560,1128.0,None,you would likely have to share a bedsit First of all you NEED a Student Visa- you need to go to the UK immigration and Visa site and read the rules and the procedure a place called LOCATION1 general 20 mins by train from London LOCATION2
561,1128.0,None,you would likely have to share a bedsit First of all you NEED a Student Visa- you need to go to the UK immigration and Visa site and read the rules and the procedure a place called LOCATION1 price 20 mins by train from London LOCATION2
562,1128.0,None,you would likely have to share a bedsit First of all you NEED a Student Visa- you need to go to the UK immigration and Visa site and read the rules and the procedure a place called LOCATION1 safety 20 mins by train from London LOCATION2
563,1128.0,None,you would likely have to share a bedsit First of all you NEED a Student Visa- you need to go to the UK immigration and Visa site and read the rules and the procedure a place called LOCATION1 transit location 20 mins by train from London LOCATION2
564,1129.0,Positive,"Lovely , affluent , posh LOCATION1 general"
565,1129.0,Negative,"Lovely , affluent , posh LOCATION1 price"
568,112.0,None,LOCATION1 general has always had a large Jewish population
569,112.0,None,LOCATION1 price has always had a large Jewish population
570,112.0,None,LOCATION1 safety has always had a large Jewish population
571,112.0,None,LOCATION1 transit location has always had a large Jewish population
572,1130.0,None,"Hang out at LOCATION1 general , after a Trip to the Tate Modern"
573,1130.0,None,"Hang out at LOCATION1 price , after a Trip to the Tate Modern"
574,1130.0,None,"Hang out at LOCATION1 safety , after a Trip to the Tate Modern"
575,1130.0,None,"Hang out at LOCATION1 transit location , after a Trip to the Tate Modern"
576,1131.0,Positive,The town we were in was called LOCATION1 general - it was reasonable and very nice
580,1132.0,None,LOCATION1 general and LOCATION2 are is full of more pretentious hipsters than chavs
581,1132.0,None,LOCATION1 price and LOCATION2 are is full of more pretentious hipsters than chavs
582,1132.0,None,LOCATION1 safety and LOCATION2 are is full of more pretentious hipsters than chavs
583,1132.0,None,LOCATION1 transit location and LOCATION2 are is full of more pretentious hipsters than chavs
587,1133.0,Positive,Near LOCATION1 transit location station is a good place to be because it 's a walk away from the middle of London
588,1134.0,Positive,Or look at LOCATION1 general
592,1135.0,None,The problem with LOCATION1 general is terrible aircraft noise from heathrow
593,1135.0,None,The problem with LOCATION1 price is terrible aircraft noise from heathrow
594,1135.0,None,The problem with LOCATION1 safety is terrible aircraft noise from heathrow
595,1135.0,None,The problem with LOCATION1 transit location is terrible aircraft noise from heathrow
596,1136.0,None,There is also a page on the site called 'The Worst Things in LOCATION1 general '
597,1136.0,None,There is also a page on the site called 'The Worst Things in LOCATION1 price '
598,1136.0,None,There is also a page on the site called 'The Worst Things in LOCATION1 safety '
599,1136.0,None,There is also a page on the site called 'The Worst Things in LOCATION1 transit location '
600,1137.0,Negative,"Generally , I would not recommend LOCATION1 general , unless have really BIG budget"
601,1137.0,Negative,"Generally , I would not recommend LOCATION1 price , unless have really BIG budget"
604,1138.0,Negative,As others have said avoid LOCATION1 general like the plague - its got no soul
608,113.0,Negative,LOCATION1 general is THE worst
612,1140.0,Positive,Not all of LOCATION1 general is bad
619,1141.0,Positive,LOCATION1 transit location ver close 2 London and good communication
620,1142.0,Positive,My preference would be to go to LOCATION1 general
624,1143.0,None,"A lot of events happen in LOCATION1 general , for example : Katie Price and others do book signings there ; JLS performed there one-off concert in the Fairfields Hall ( I 've performed there before"
625,1143.0,None,"A lot of events happen in LOCATION1 price , for example : Katie Price and others do book signings there ; JLS performed there one-off concert in the Fairfields Hall ( I 've performed there before"
626,1143.0,None,"A lot of events happen in LOCATION1 safety , for example : Katie Price and others do book signings there ; JLS performed there one-off concert in the Fairfields Hall ( I 've performed there before"
627,1143.0,None,"A lot of events happen in LOCATION1 transit location , for example : Katie Price and others do book signings there ; JLS performed there one-off concert in the Fairfields Hall ( I 've performed there before"
628,1144.0,None,"Until 1965 , the county of London was much smaller and LOCATION1 general was definitely in Kent"
629,1144.0,None,"Until 1965 , the county of London was much smaller and LOCATION1 price was definitely in Kent"
630,1144.0,None,"Until 1965 , the county of London was much smaller and LOCATION1 safety was definitely in Kent"
631,1144.0,None,"Until 1965 , the county of London was much smaller and LOCATION1 transit location was definitely in Kent"
633,1145.0,Positive,LOCATION1 price 's significantly cheaper than LOCATION1
636,1146.0,Positive,Another place that 's great to go is LOCATION1 general
