	id	label	sentence1
430	282	None	price One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.
431	282	None	anecdotes One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.
432	282	None	food One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.
433	282	None	ambience One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.
434	282	Positive	service One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.
435	1562	Positive	price This place is a great bargain.
436	1562	None	anecdotes This place is a great bargain.
437	1562	None	food This place is a great bargain.
438	1562	None	ambience This place is a great bargain.
439	1562	None	service This place is a great bargain.
440	1712	None	price We happened upon this place purely by accident and were pleased with the results.
441	1712	Positive	anecdotes We happened upon this place purely by accident and were pleased with the results.
442	1712	None	food We happened upon this place purely by accident and were pleased with the results.
443	1712	None	ambience We happened upon this place purely by accident and were pleased with the results.
444	1712	None	service We happened upon this place purely by accident and were pleased with the results.
445	3249	None	price Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.
446	3249	Negative	anecdotes Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.
447	3249	Positive	food Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.
448	3249	None	ambience Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.
449	3249	None	service Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.
450	2052	None	price Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
451	2052	Positive	anecdotes Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
452	2052	None	food Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
453	2052	None	ambience Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
454	2052	None	service Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
455	3207	None	price We always have a delicious meal and always leave feeling satisfied.
456	3207	None	anecdotes We always have a delicious meal and always leave feeling satisfied.
457	3207	Positive	food We always have a delicious meal and always leave feeling satisfied.
458	3207	None	ambience We always have a delicious meal and always leave feeling satisfied.
459	3207	None	service We always have a delicious meal and always leave feeling satisfied.
460	672	None	price Dip the ingredients in with your chopsticks, swirl them around, and eat.
461	672	None	anecdotes Dip the ingredients in with your chopsticks, swirl them around, and eat.
463	672	None	ambience Dip the ingredients in with your chopsticks, swirl them around, and eat.
464	672	None	service Dip the ingredients in with your chopsticks, swirl them around, and eat.
465	2972	None	price First went here to enjoy their garden terrace.
466	2972	None	anecdotes First went here to enjoy their garden terrace.
467	2972	None	food First went here to enjoy their garden terrace.
468	2972	Positive	ambience First went here to enjoy their garden terrace.
469	2972	None	service First went here to enjoy their garden terrace.
470	1903	None	price My husbands was perfect, my was well done and dry.
471	1903	None	anecdotes My husbands was perfect, my was well done and dry.
473	1903	None	ambience My husbands was perfect, my was well done and dry.
474	1903	None	service My husbands was perfect, my was well done and dry.
475	2549	None	price Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.
476	2549	None	anecdotes Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.
477	2549	None	food Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.
478	2549	None	ambience Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.
479	2549	Positive	service Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.
480	1755	None	price The pizza was pretty good and huge.
481	1755	None	anecdotes The pizza was pretty good and huge.
482	1755	Positive	food The pizza was pretty good and huge.
483	1755	None	ambience The pizza was pretty good and huge.
484	1755	None	service The pizza was pretty good and huge.
485	2890	None	price Sapphire is the only Indian restaurant I go to when I'm in NYC.
486	2890	Positive	anecdotes Sapphire is the only Indian restaurant I go to when I'm in NYC.
487	2890	None	food Sapphire is the only Indian restaurant I go to when I'm in NYC.
488	2890	None	ambience Sapphire is the only Indian restaurant I go to when I'm in NYC.
489	2890	None	service Sapphire is the only Indian restaurant I go to when I'm in NYC.
490	2277	None	price The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.
491	2277	None	anecdotes The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.
493	2277	None	ambience The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.
494	2277	None	service The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.
495	2308	None	price I heartily recommend.
496	2308	Positive	anecdotes I heartily recommend.
497	2308	None	food I heartily recommend.
498	2308	None	ambience I heartily recommend.
499	2308	None	service I heartily recommend.
500	51	None	price Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.
501	51	Positive	anecdotes Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.
502	51	None	food Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.
503	51	None	ambience Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.
